,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
81,-4.4551732511,4.0500000000,-3.9405681940,0.2369700346,0.2369700346,1.0557425596370438j,2.8637824638,-3.9405681940,0.4739400693,0.4739400693,2.1114851192740876j
82,-4.4551732511,4.1000000000,-3.8936184559,0.2230694654,0.2230694654,0.9938131152923234j,2.8991378029,-3.8936184559,0.4461389308,0.4461389308,1.9876262305846468j
83,-4.4551732511,4.1500000000,-3.8476766266,0.2098402333,0.2098402333,0.9348745942097703j,2.9344931419,-3.8476766266,0.4196804665,0.4196804665,1.8697491884195405j
84,-4.4551732511,4.2000000000,-3.8027193965,0.1972633116,0.1972633116,0.8788422292724845j,2.9698484810,-3.8027193965,0.3945266232,0.3945266232,1.757684458544969j
85,-4.4551732511,4.2500000000,-3.7587242916,0.1853194829,0.1853194829,0.8256304030250267j,3.0052038200,-3.7587242916,0.3706389658,0.3706389658,1.6512608060500533j
86,-4.4551732511,4.3000000000,-3.7156677744,0.1739881864,0.1739881864,0.7751475138889918j,3.0405591591,-3.7156677744,0.3479763727,0.3479763727,1.5502950277779837j
87,-4.4551732511,4.3500000000,-3.6735258087,0.1632480102,0.1632480102,0.7272981684119325j,3.0759144982,-3.6735258087,0.3264960204,0.3264960204,1.454596336823865j
88,-4.4551732511,4.4000000000,-3.6322753292,0.1530777418,0.1530777418,0.6819878607830604j,3.1112698372,-3.6322753292,0.3061554837,0.3061554837,1.3639757215661208j
89,-4.4551732511,4.4500000000,-3.5918936495,0.1434560627,0.1434560627,0.639121613351959j,3.1466251763,-3.5918936495,0.2869121254,0.2869121254,1.278243226703918j
90,-4.4551732511,4.5000000000,-3.5523594276,0.1343622214,0.1343622214,0.5986069749468035j,3.1819805153,-3.5523594276,0.2687244429,0.2687244429,1.197213949893607j
91,-4.4551732511,4.5500000000,-3.5136490649,0.1257738872,0.1257738872,0.5603444579607575j,3.2173358544,-3.5136490649,0.2515477744,0.2515477744,1.120688915921515j
92,-4.4551732511,4.6000000000,-3.4757407501,0.1176697522,0.1176697522,0.5242391324486563j,3.2526911935,-3.4757407501,0.2353395044,0.2353395044,1.0484782648973126j
93,-4.4551732511,4.6500000000,-3.4386130833,0.1100287303,0.1100287303,0.4901970561231199j,3.2880465325,-3.4386130833,0.2200574606,0.2200574606,0.9803941122462398j
94,-4.4551732511,4.7000000000,-3.4022459578,0.1028305220,0.1028305220,0.4581277910447197j,3.3234018716,-3.4022459578,0.2056610440,0.2056610440,0.9162555820894394j
95,-4.4551732511,4.7500000000,-3.3666184276,0.0960544280,0.0960544280,0.4279391182933569j,3.3587572106,-3.3666184276,0.1921088560,0.1921088560,0.8558782365867138j
96,-4.4551732511,4.8000000000,-3.3317099924,0.0896801767,0.0896801767,0.39954072418175735j,3.3941125497,-3.3317099924,0.1793603533,0.1793603533,0.7990814483635147j
97,-4.4551732511,4.8500000000,-3.2975011206,0.0836882507,0.0836882507,0.37284565611876763j,3.4294678888,-3.2975011206,0.1673765015,0.1673765015,0.7456913122375353j
98,-4.4551732511,4.9000000000,-3.2639730165,0.0780597743,0.0780597743,0.34776981846340754j,3.4648232278,-3.2639730165,0.1561195486,0.1561195486,0.6955396369268151j
99,-4.4551732511,4.9500000000,-3.2311078181,0.0727766293,0.0727766293,0.32423249209312965j,3.5001785669,-3.2311078181,0.1455532586,0.1455532586,0.6484649841862593j
100,-4.4551732511,5.0000000000,-3.1988865326,0.0678204316,0.0678204316,0.30215177292496465j,3.5355339059,-3.1988865326,0.1356408633,0.1356408633,0.6043035458499293j
101,-4.4551732511,5.0500000000,-3.1672916426,0.0631739154,0.0631739154,0.2814507378763817j,3.5708892450,-3.1672916426,0.1263478307,0.1263478307,0.5629014757527634j
102,-4.4551732511,5.1000000000,-3.1363061329,0.0588204301,0.0588204301,0.26205520665970666j,3.6062445841,-3.1363061329,0.1176408601,0.1176408601,0.5241104133194133j
103,-4.4551732511,5.1500000000,-3.1059142651,0.0547443046,0.0547443046,0.24389536169014253j,3.6415999231,-3.1059142651,0.1094886093,0.1094886093,0.48779072338028506j
104,-4.4551732511,5.2000000000,-3.0760994379,0.0509298612,0.0509298612,0.22690135528672684j,3.6769552622,-3.0760994379,0.1018597224,0.1018597224,0.45380271057345367j
105,-4.4551732511,5.2500000000,-3.0468458532,0.0473622220,0.0473622220,0.2110069045099897j,3.7123106012,-3.0468458532,0.0947244440,0.0947244440,0.4220138090199794j
106,-4.4551732511,5.3000000000,-3.0181384465,0.0440272605,0.0440272605,0.19614907334945353j,3.7476659403,-3.0181384465,0.0880545210,0.0880545210,0.39229814669890706j
107,-4.4551732511,5.3500000000,-2.9899629056,0.0409115898,0.0409115898,0.1822682205488804j,3.7830212793,-2.9899629056,0.0818231796,0.0818231796,0.3645364410977608j
108,-4.4551732511,5.4000000000,-2.9623054049,0.0380024368,0.0380024368,0.16930743980775712j,3.8183766184,-2.9623054049,0.0760048736,0.0760048736,0.33861487961551423j
109,-4.4551732511,5.4500000000,-2.9351515919,0.0352872567,0.0352872567,0.15721084219430287j,3.8537319575,-2.9351515919,0.0705745134,0.0705745134,0.31442168438860574j
110,-4.4551732511,5.5000000000,-2.9084882005,0.0327543680,0.0327543680,0.14592638421000936j,3.8890872965,-2.9084882005,0.0655087360,0.0655087360,0.2918527684200187j
111,-4.4551732511,5.5500000000,-2.8823023855,0.0303926683,0.0303926683,0.13540460280663605j,3.9244426356,-2.8823023855,0.0607853366,0.0607853366,0.2708092056132721j
112,-4.4551732511,5.6000000000,-2.8565824102,0.0281918516,0.0281918516,0.1255995831012679j,3.9597979746,-2.8565824102,0.0563837032,0.0563837032,0.2511991662025358j
113,-4.4551732511,5.6500000000,-2.8313156046,0.0261416980,0.0261416980,0.1164657935585332j,3.9951533137,-2.8313156046,0.0522833960,0.0522833960,0.2329315871170664j
114,-4.4551732511,5.7000000000,-2.8064902023,0.0242327079,0.0242327079,0.10796091220010878j,4.0305086528,-2.8064902023,0.0484654159,0.0484654159,0.21592182440021757j
115,-4.4551732511,5.7500000000,-2.7820949209,0.0224559309,0.0224559309,0.1000450628842444j,4.0658639918,-2.7820949209,0.0449118619,0.0449118619,0.2000901257684888j
116,-4.4551732511,5.8000000000,-2.7581191445,0.0208029947,0.0208029947,0.0926809456470247j,4.1012193309,-2.7581191445,0.0416059895,0.0416059895,0.1853618912940494j
117,-4.4551732511,5.8500000000,-2.7345523904,0.0192659269,0.0192659269,0.08583304225203542j,4.1365746699,-2.7345523904,0.0385318538,0.0385318538,0.17166608450407084j
118,-4.4551732511,5.9000000000,-2.7113839885,0.0178370679,0.0178370679,0.07946722759586412j,4.1719300090,-2.7113839885,0.0356741357,0.0356741357,0.15893445519172825j
119,-4.4551732511,5.9500000000,-2.6886040277,0.0165093195,0.0165093195,0.07355187885107511j,4.2072853481,-2.6886040277,0.0330186391,0.0330186391,0.14710375770215023j
120,-4.4551732511,6.0000000000,-2.6662029111,0.0152759984,0.0152759984,0.06805721926730515j,4.2426406871,-2.6662029111,0.0305519967,0.0305519967,0.1361144385346103j
121,-4.4551732511,6.0500000000,-2.6441719719,0.0141309593,0.0141309593,0.0629558716879746j,4.2779960262,-2.6441719719,0.0282619185,0.0282619185,0.1259117433759492j
122,-4.4551732511,6.1000000000,-2.6225015671,0.0130681320,0.0130681320,0.05822079230783134j,4.3133513652,-2.6225015671,0.0261362641,0.0261362641,0.11644158461566267j
123,-4.4551732511,6.1500000000,-2.6011829612,0.0120819613,0.0120819613,0.05382723089596549j,4.3487067043,-2.6011829612,0.0241639226,0.0241639226,0.10765446179193099j
124,-4.4551732511,6.2000000000,-2.5802077076,0.0111672362,0.0111672362,0.04975197179707738j,4.3840620434,-2.5802077076,0.0223344723,0.0223344723,0.09950394359415476j
125,-4.4551732511,6.2500000000,-2.5595679312,0.0103191272,0.0103191272,0.04597349937473442j,4.4194173824,-2.5595679312,0.0206382544,0.0206382544,0.09194699874946884j
126,-4.4551732511,6.3000000000,-2.5392556459,0.0095330347,0.0095330347,0.04247132115036874j,4.4547727215,-2.5392556459,0.0190660694,0.0190660694,0.08494264230073748j
127,-4.4551732511,6.3500000000,-2.5192628832,0.0088046122,0.0088046122,0.03922607279536528j,4.4901280605,-2.5192628832,0.0176092244,0.0176092244,0.07845214559073056j
128,-4.4551732511,6.4000000000,-2.4995821917,0.0081298431,0.0081298431,0.03621985962746456j,4.5254833996,-2.4995821917,0.0162596863,0.0162596863,0.07243971925492912j
129,-4.4551732511,6.4500000000,-2.4802063907,0.0075049765,0.0075049765,0.033435970678616915j,4.5608387387,-2.4802063907,0.0150099531,0.0150099531,0.06687194135723383j
130,-4.4551732511,6.5000000000,-2.4611289037,0.0069265615,0.0069265615,0.030859031590885135j,4.5961940777,-2.4611289037,0.0138531230,0.0138531230,0.06171806318177027j
131,-4.4551732511,6.5500000000,-2.4423424368,0.0063912343,0.0063912343,0.028474056125537387j,4.6315494168,-2.4423424368,0.0127824686,0.0127824686,0.056948112251074774j
132,-4.4551732511,6.6000000000,-2.4238403981,0.0058959294,0.0058959294,0.026267386987684844j,4.6669047558,-2.4238403981,0.0117918588,0.0117918588,0.05253477397536969j
133,-4.4551732511,6.6500000000,-2.4056163911,0.0054377853,0.0054377853,0.02422627576292469j,4.7022600949,-2.4056163911,0.0108755707,0.0108755707,0.04845255152584938j
134,-4.4551732511,6.7000000000,-2.3876645111,0.0050141689,0.0050141689,0.022338991241648735j,4.7376154339,-2.3876645111,0.0100283378,0.0100283378,0.04467798248329747j
135,-4.4551732511,6.7500000000,-2.3699785847,0.0046225683,0.0046225683,0.020594342552482436j,4.7729707730,-2.3699785847,0.0092451366,0.0092451366,0.04118868510496487j
136,-4.4551732511,6.8000000000,-2.3525525869,0.0042606418,0.0042606418,0.01898189728049322j,4.8083261121,-2.3525525869,0.0085212836,0.0085212836,0.03796379456098644j
137,-4.4551732511,6.8500000000,-2.3353808380,0.0039262287,0.0039262287,0.017492029164508968j,4.8436814511,-2.3353808380,0.0078524574,0.0078524574,0.034984058329017936j
138,-4.4551732511,6.9000000000,-2.3184579052,0.0036173253,0.0036173253,0.016115810942431735j,4.8790367902,-2.3184579052,0.0072346506,0.0072346506,0.03223162188486347j
139,-4.4551732511,6.9500000000,-2.3017786861,0.0033320813,0.0033320813,0.014844999290974967j,4.9143921292,-2.3017786861,0.0066641625,0.0066641625,0.029689998581949935j
140,-4.4551732511,7.0000000000,-2.2853376162,0.0030687184,0.0030687184,0.013671672273008187j,4.9497474683,-2.2853376162,0.0061374369,0.0061374369,0.027343344546016373j
141,-4.4551732511,7.0500000000,-2.2691296365,0.0028256174,0.0028256174,0.012588615111017304j,4.9851028074,-2.2691296365,0.0056512348,0.0056512348,0.025177230222034608j
142,-4.4551732511,7.1000000000,-2.2531498298,0.0026012729,0.0026012729,0.01158912137122796j,5.0204581464,-2.2531498298,0.0052025458,0.0052025458,0.02317824274245592j
143,-4.4551732511,7.1500000000,-2.2373937079,0.0023943076,0.0023943076,0.010667055221271463j,5.0558134855,-2.2373937079,0.0047886152,0.0047886152,0.021334110442542926j
144,-4.4551732511,7.2000000000,-2.2218564153,0.0022034046,0.0022034046,0.00981654923693322j,5.0911688245,-2.2218564153,0.0044068092,0.0044068092,0.01963309847386644j
145,-4.4551732511,7.2500000000,-2.2065333316,0.0020273503,0.0020273503,0.009032197023212738j,5.1265241636,-2.2065333316,0.0040547007,0.0040547007,0.018064394046425476j
146,-4.4551732511,7.3000000000,-2.1914200605,0.0018650258,0.0018650258,0.008309013251617762j,5.1618795027,-2.1914200605,0.0037300517,0.0037300517,0.016618026503235524j
147,-4.4551732511,7.3500000000,-2.1765124334,0.0017153993,0.0017153993,0.0076424009034404715j,5.1972348417,-2.1765124334,0.0034307985,0.0034307985,0.015284801806880943j
148,-4.4551732511,7.4000000000,-2.1618064216,0.0015775140,0.0015775140,0.007028098300293916j,5.2325901808,-2.1618064216,0.0031550281,0.0031550281,0.014056196600587831j
149,-4.4551732511,7.4500000000,-2.1472977192,0.0014504620,0.0014504620,0.00646205970774537j,5.2679455198,-2.1472977192,0.0029009241,0.0029009241,0.01292411941549074j
150,-4.4551732511,7.5000000000,-2.1329823840,0.0013334163,0.0013334163,0.005940600751139193j,5.3033008589,-2.1329823840,0.0026668327,0.0026668327,0.011881201502278387j
151,-4.4551732511,7.5500000000,-2.1188565779,0.0012256107,0.0012256107,0.005460307873262721j,5.3386561980,-2.1188565779,0.0024512213,0.0024512213,0.010920615746525442j
152,-4.4551732511,7.6000000000,-2.1049168425,0.0011263475,0.0011263475,0.005018073151795577j,5.3740115370,-2.1049168425,0.0022526950,0.0022526950,0.010036146303591153j
153,-4.4551732511,7.6500000000,-2.0911592944,0.0010349577,0.0010349577,0.004610915690524384j,5.4093668761,-2.0911592944,0.0020699153,0.0020699153,0.009221831381048769j
154,-4.4551732511,7.7000000000,-2.0775803412,0.0009508311,0.0009508311,0.004236117194233499j,5.4447222151,-2.0775803412,0.0019016622,0.0019016622,0.008472234388466999j
155,-4.4551732511,7.7500000000,-2.0641765293,0.0008734052,0.0008734052,0.0038911712977237867j,5.4800775542,-2.0641765293,0.0017468103,0.0017468103,0.0077823425954475734j
156,-4.4551732511,7.8000000000,-2.0509446173,0.0008021637,0.0008021637,0.0035737780759068005j,5.5154328933,-2.0509446173,0.0016043273,0.0016043273,0.007147556151813601j
